MSE_SOM;PSNR_SOM;FR;expe;MSE_FaultySOM;PSNR_FaultySOM;FR;avg_MSE_faulty;avg_PSNR_faulty;;;;;1;9,261476842;23,28935085;0,061423136;0,011254209;1;9,390270183;23,27523829;0,059229205;0,0115622
9,05897443;23,37036726;4;5;12,44675697;21,75352715;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;4;6;11,48734257;21,98992244;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;4;7;10,878857;22,35597878;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;4;8;11,06576697;22,37692252;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;4;9;12,71799916;21,75204875;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;4;10;11,1385342;22,13350522;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;4;11;11,55966994;21,90100008;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;4;12;11,31225223;21,99065372;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;4;13;10,7501748;22,34568638;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;4;14;11,37089603;21,96228529;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;4;15;10,44600373;22,60139267;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;4;16;10,98122972;22,48906005;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;4;17;10,59634375;22,5523439;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;4;18;10,87721526;22,42198638;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;4;19;12,00093937;22,06353723;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;4;20;10,9635497;22,19014595;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;4;21;11,39046485;22,14117825;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;4;22;11,30534637;22,29333493;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;4;23;13,29179742;21,08838916;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;4;24;11,97340928;21,7736605;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;4;25;11,43993586;22,31028165;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;4;26;11,32250229;22,21611124;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;4;27;10,9289274;22,31416998;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;4;28;10,74181002;22,53062751;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;4;29;10,48113685;22,62821871;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;4;30;12,78004021;21,64245171;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;4;31;11,7337989;21,92165198;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;4;32;10,98481632;22,33675582;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;4;33;10,55444191;22,50451263;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;4;34;11,4309793;22,10781147;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;4;35;10,6313072;22,60278522;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;4;36;11,45844623;22,01436261;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;4;37;10,7714319;22,2590635;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;4;38;10,87052645;22,37971597;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;4;39;11,01883156;22,41613096;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;5;0;10,92122058;22,27461089;5;11,9884971;21,7577107;0,323383479;0,069004331;;;;;;;;;;;;
9,05897443;23,37036726;5;1;11,28299736;21,95972813;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;5;2;11,06858395;22,16376598;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;5;3;12,74853344;21,03339452;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;5;4;12,21655517;21,4654319;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;5;5;13,22419212;21,51062737;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;5;6;11,79592083;21,72941409;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;5;7;11,87099439;21,84173067;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;5;8;11,58609789;21,96221984;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;5;9;11,17340484;22,15385776;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;5;10;11,11437355;22,38596112;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;5;11;13,04316859;21,35416101;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;5;12;11,30131426;22,31010197;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;5;13;12,09081548;21,81090446;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;5;14;12,85462872;21,58453004;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;5;15;13,15462439;21,47155504;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;5;16;10,71430465;22,42899558;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;5;17;11,99852226;21,73080297;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;5;18;12,67660707;21,08981735;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;5;19;12,24531312;21,6250339;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;5;20;11,62371078;21,83622883;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;5;21;12,08400542;21,64912835;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;5;22;11,59282304;21,98303553;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;5;23;11,45475697;21,86487955;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;5;24;12,14084455;21,96043283;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;5;25;13,37431151;21,00575622;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;5;26;12,6340868;20,88489187;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;5;27;13,71480333;20,19100161;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;5;28;11,61461536;22,07660077;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;5;29;11,72980077;22,15858033;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;5;30;11,57039861;22,04378278;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;5;31;14,65955839;20,59910994;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;5;32;12,0649;21,65051287;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;5;33;12,24758223;21,95439947;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;5;34;11,49449286;22,12057143;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;5;35;11,96496792;21,55896626;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;5;36;10,84031008;22,26341983;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;5;37;10,68526458;22,40392968;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;5;38;11,07173628;22,4321397;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;5;39;11,89474181;21,7844157;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;6;0;12,9149465;20,61617118;6;12,30324753;21,53260401;0,358128078;0,078636473;;;;;;;;;;;;
9,05897443;23,37036726;6;1;12,06985974;21,62794906;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;6;2;11,62929863;21,773592;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;6;3;12,04359071;21,58913022;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;6;4;11,38018001;22,06119344;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;6;5;11,28624212;22,11638437;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;6;6;13,01109579;21,4492661;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;6;7;11,58150305;21,78430153;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;6;8;11,7402965;21,67130946;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;6;9;12,97216219;21,00757958;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;6;10;11,85069474;21,81022887;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;6;11;12,56448718;21,32529721;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;6;12;13,05017986;21,13736869;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;6;13;11,12510116;22,05578358;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;6;14;14,80865575;20,13222949;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;6;15;13,62033827;20,50190431;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;6;16;13,61005273;21,00569661;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;6;17;12,14340627;21,91112666;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;6;18;11,8073823;21,92010906;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;6;19;12,46066574;21,37737281;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;6;20;13,95446766;20,97130789;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;6;21;11,10651819;22,160934;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;6;22;11,66602049;21,78718992;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;6;23;13,36151737;21,36520423;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;6;24;12,58099717;21,38333055;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;6;25;11,94056747;21,85021665;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;6;26;11,13656943;22,10594577;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;6;27;11,85123884;21,5787579;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;6;28;11,40229806;22,09114719;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;6;29;12,01533752;20,85150874;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;6;30;12,93972906;21,2381484;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;6;31;12,10902893;21,36046314;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;6;32;12,56848212;21,61706964;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;6;33;12,04859819;21,70915981;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;6;34;13,99429087;21,25626123;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;6;35;11,25240571;22,07754119;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;6;36;11,8230223;21,93282484;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;6;37;11,95238619;21,87399036;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;6;38;12,39881184;21,47516408;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;6;39;12,35747472;21,74400066;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;7;0;13,69167914;20,62895;7;12,90924168;21,1083654;0,425022422;0,096789316;;;;;;;;;;;;
9,05897443;23,37036726;7;1;12,60884277;21,33223569;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;7;2;13,70898896;20,45648524;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;7;3;11,77418853;21,92791322;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;7;4;13,36161044;20,21022861;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;7;5;13,99117302;20,70504678;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;7;6;13,09978567;20,8836517;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;7;7;12,5691425;21,42435896;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;7;8;12,34871829;21,49480748;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;7;9;12,53728644;21,33001998;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;7;10;12,95891216;20,57753039;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;7;11;14,69809063;20,51909969;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;7;12;13,15006917;21,08415387;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;7;13;11,77293921;21,9387431;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;7;14;12,87639275;20,57472089;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;7;15;12,62318032;21,30480056;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;7;16;12,45125319;21,45965958;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;7;17;13,12690484;21,1357443;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;7;18;12,84453521;20,86725585;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;7;19;13,46162033;21,09700447;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;7;20;13,03293554;21,15479994;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;7;21;13,64860831;21,10154662;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;7;22;13,28711856;21,29963185;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;7;23;14,32691092;20,77791178;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;7;24;12,50773437;21,22790526;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;7;25;12,36751723;20,62670611;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;7;26;11,78669768;21,84385563;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;7;27;12,44149574;21,52616451;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;7;28;12,85441633;20,75479031;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;7;29;13,26496653;21,04120931;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;7;30;12,48838331;21,42423902;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;7;31;11,36426248;21,92817454;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;7;32;12,48274939;21,6329499;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;7;33;13,17441542;20,37152778;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;7;34;11,78847829;21,88914968;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;7;35;12,70965836;20,64891943;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;7;36;12,77541662;21,09926567;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;7;37;13,43236876;21,24711706;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;7;38;13,94564246;20,52656182;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;7;39;13,03457728;21,25977955;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;8;0;13,84013666;20,72623742;8;13,63402279;20,814033;0,505029394;0,109383572;;;;;;;;;;;;
9,05897443;23,37036726;8;1;13,14931541;21,07929143;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;8;2;13,28516223;20,95402472;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;8;3;13,32104225;21,07627719;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;8;4;16,23183029;19,28763248;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;8;5;14,33006128;20,53922922;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;8;6;14,84745617;19,38214078;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;8;7;14,45005554;20,86368497;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;8;8;12,55888299;21,38022658;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;8;9;11,95564475;21,73303049;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;8;10;14,13547825;20,48501151;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;8;11;15,92037943;19,54719639;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;8;12;12,93961747;21,09308107;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;8;13;14,12116269;20,08114183;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;8;14;12,87880641;21,10684763;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;8;15;13,70879847;21,17641334;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;8;16;12,28496829;21,7119493;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;8;17;12,46559688;21,26984928;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;8;18;12,71058665;21,14081055;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;8;19;12,14852938;21,4517533;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;8;20;15,19175952;19,84169485;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;8;21;11,89068883;21,67510444;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;8;22;14,10748298;20,57802083;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;8;23;13,81752071;21,10983773;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;8;24;14,99837911;19,64391797;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;8;25;14,91614339;20,36890145;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;8;26;15,29435903;19,94369927;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;8;27;12,36488627;21,43845715;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;8;28;14,64688642;20,65578165;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;8;29;12,14500977;21,64406484;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;8;30;13,50106803;20,95816835;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;8;31;14,16642597;21,08909622;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;8;32;12,63378869;21,40365664;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;8;33;12,85508168;21,14058435;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;8;34;13,73952987;20,59513296;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;8;35;12,0885128;21,6608886;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;8;36;12,9453083;21,39319924;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;8;37;13,82168884;20,54673698;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;8;38;13,0781297;21,17030772;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;8;39;15,8747504;19,61823932;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;9;0;13,08907516;20,9965199;9;14,15695376;20,4856131;0,562754578;0,123436407;;;;;;;;;;;;
9,05897443;23,37036726;9;1;13,14861008;21,0868645;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;9;2;12,30443494;21,4408695;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;9;3;13,71843948;20,69937531;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;9;4;13,83625689;20,87379534;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;9;5;15,67648938;20,25751182;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;9;6;13,53923234;20,8032528;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;9;7;15,44577067;19,35057686;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;9;8;13,52892687;20,82285741;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;9;9;16,27327532;18,95929659;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;9;10;16,11774156;19,64579097;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;9;11;13,16319892;21,01752558;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;9;12;13,19865644;20,93345325;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;9;13;17,26287232;19,32644574;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;9;14;14,88308404;19,64469576;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;9;15;13,89778863;20,45933759;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;9;16;13,45065518;20,76614883;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;9;17;14,87212854;19,89161241;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;9;18;14,02759811;20,66284704;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;9;19;14,25034089;20,40090285;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;9;20;14,06163333;20,6546445;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;9;21;16,13737629;19,32798519;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;9;22;12,97309643;21,25009829;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;9;23;12,10982193;21,73417173;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;9;24;14,96425106;19,47578802;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;9;25;13,44901236;21,08421859;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;9;26;14,05249352;20,61873254;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;9;27;13,56152388;20,30878976;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;9;28;14,00437804;20,51695449;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;9;29;12,69201278;21,36500725;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;9;30;15,25397728;19,94954349;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;9;31;14,51289611;20,16524116;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;9;32;14,58188057;20,89013026;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;9;33;15,38813642;20,01369851;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;9;34;13,76615092;20,98718642;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;9;35;13,98384334;20,58188965;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;9;36;13,2039421;21,01811474;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;9;37;13,35553132;20,96285347;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;9;38;14,93054203;20,12676834;;;;;;;;;;;;;;;;;
9,05897443;23,37036726;9;39;13,61107498;20,35302748;;;;;;;;;;;;;;;;;
8,853382504;23,49143782;1;0;9,252360936;23,33067164;1;9,315446994;23,26736959;0,052190729;0,009538294;;;;;;;;;;;;
8,853382504;23,49143782;1;1;9,296192082;23,28408254;;;;;;;;;;;;;;;;;
8,853382504;23,49143782;1;2;9,108986785;23,37046687;;;;;;;;;;;;;;;;;
8,853382504;23,49143782;1;3;9,204641368;23,32598158;;;;;;;;;;;;;;;;;
8,853382504;23,49143782;1;4;9,210986915;23,28013166;;;;;;;;;;;;;;;;;
8,853382504;23,49143782;1;5;9,196447287;23,32064873;;;;;;;;;;;;;;;;;
8,853382504;23,49143782;1;6;9,578825866;23,14980302;;;;;;;;;;;;;;;;;
8,853382504;23,49143782;1;7;9,204465858;23,23668119;;;;;;;;;;;;;;;;;
8,853382504;23,49143782;1;8;9,835315827;23,12492374;;;;;;;;;;;;;;;;;
8,853382504;23,49143782;1;9;10,01389958;22,87623289;;;;;;;;;;;;;;;;;
8,853382504;23,49143782;1;10;9,19196448;23,32045045;;;;;;;;;;;;;;;;;
8,853382504;23,49143782;1;11;9,11702576;23,32936039;;;;;;;;;;;;;;;;;
8,853382504;23,49143782;1;12;9,352210355;23,26307321;;;;;;;;;;;;;;;;;
8,853382504;23,49143782;1;13;9,287421953;23,30987105;;;;;;;;;;;;;;;;;
8,853382504;23,49143782;1;14;9,542869395;23,1300944;;;;;;;;;;;;;;;;;
8,853382504;23,49143782;1;15;9,069591181;23,36497554;;;;;;;;;;;;;;;;;
8,853382504;23,49143782;1;16;9,127476744;23,28679959;;;;;;;;;;;;;;;;;
8,853382504;23,49143782;1;17;9,209857882;23,28133494;;;;;;;;;;;;;;;;;
8,853382504;23,49143782;1;18;9,554648994;23,21436617;;;;;;;;;;;;;;;;;
8,853382504;23,49143782;1;19;9,310694344;23,33838572;;;;;;;;;;;;;;;;;
8,853382504;23,49143782;1;20;9,312542425;23,26792847;;;;;;;;;;;;;;;;;
8,853382504;23,49143782;1;21;9,347228519;23,32214668;;;;;;;;;;;;;;;;;
8,853382504;23,49143782;1;22;9,310590738;23,29828195;;;;;;;;;;;;;;;;;
8,853382504;23,49143782;1;23;9,128880819;23,30537622;;;;;;;;;;;;;;;;;
8,853382504;23,49143782;1;24;9,247163558;23,35457039;;;;;;;;;;;;;;;;;
8,853382504;23,49143782;1;25;9,341432668;23,21277195;;;;;;;;;;;;;;;;;
8,853382504;23,49143782;1;26;9,024571859;23,44123478;;;;;;;;;;;;;;;;;
8,853382504;23,49143782;1;27;9,325682883;23,28661237;;;;;;;;;;;;;;;;;
8,853382504;23,49143782;1;28;9,565327262;23,18069117;;;;;;;;;;;;;;;;;
8,853382504;23,49143782;1;29;9,174873012;23,3194316;;;;;;;;;;;;;;;;;
8,853382504;23,49143782;1;30;9,654308309;23,10020338;;;;;;;;;;;;;;;;;
8,853382504;23,49143782;1;31;9,158892791;23,30930312;;;;;;;;;;;;;;;;;
8,853382504;23,49143782;1;32;9,268385392;23,32841806;;;;;;;;;;;;;;;;;
8,853382504;23,49143782;1;33;9,025382261;23,41218593;;;;;;;;;;;;;;;;;
8,853382504;23,49143782;1;34;9,26756568;23,27934851;;;;;;;;;;;;;;;;;
8,853382504;23,49143782;1;35;9,736475076;23,08949523;;;;;;;;;;;;;;;;;
8,853382504;23,49143782;1;36;9,233509526;23,29287748;;;;;;;;;;;;;;;;;
8,853382504;23,49143782;1;37;9,452803266;23,17736237;;;;;;;;;;;;;;;;;
8,853382504;23,49143782;1;38;9,170052794;23,31220027;;;;;;;;;;;;;;;;;
8,853382504;23,49143782;1;39;9,206327338;23,26600817;;;;;;;;;;;;;;;;;
8,853382504;23,49143782;2;0;9,717507834;23,0574097;2;9,868349031;22,94383393;0,114641667;0,023310786;;;;;;;;;;;;
8,853382504;23,49143782;2;1;9,794982619;23,03587263;;;;;;;;;;;;;;;;;
8,853382504;23,49143782;2;2;10,84247141;22,54655389;;;;;;;;;;;;;;;;;
8,853382504;23,49143782;2;3;10,19006575;22,6842626;;;;;;;;;;;;;;;;;
8,853382504;23,49143782;2;4;9,86472678;22,96730019;;;;;;;;;;;;;;;;;
8,853382504;23,49143782;2;5;9,434203277;23,25391035;;;;;;;;;;;;;;;;;
8,853382504;23,49143782;2;6;10,19973872;22,8264746;;;;;;;;;;;;;;;;;
8,853382504;23,49143782;2;7;9,759308633;23,06250151;;;;;;;;;;;;;;;;;
8,853382504;23,49143782;2;8;9,725778239;23,006925;;;;;;;;;;;;;;;;;
8,853382504;23,49143782;2;9;9,335741796;23,12780949;;;;;;;;;;;;;;;;;
8,853382504;23,49143782;2;10;9,523611708;23,02140475;;;;;;;;;;;;;;;;;
8,853382504;23,49143782;2;11;9,689377682;23,07864415;;;;;;;;;;;;;;;;;
8,853382504;23,49143782;2;12;9,991458844;22,97858742;;;;;;;;;;;;;;;;;
8,853382504;23,49143782;2;13;9,899977084;22,84292456;;;;;;;;;;;;;;;;;
8,853382504;23,49143782;2;14;9,606449789;23,11637221;;;;;;;;;;;;;;;;;
8,853382504;23,49143782;2;15;11,66011038;22,22045715;;;;;;;;;;;;;;;;;
8,853382504;23,49143782;2;16;10,02324159;22,69098448;;;;;;;;;;;;;;;;;
8,853382504;23,49143782;2;17;9,847229869;23,04741538;;;;;;;;;;;;;;;;;
8,853382504;23,49143782;2;18;9,654680169;23,05885496;;;;;;;;;;;;;;;;;
8,853382504;23,49143782;2;19;9,703179263;22,94266083;;;;;;;;;;;;;;;;;
8,853382504;23,49143782;2;20;9,546240567;23,07526188;;;;;;;;;;;;;;;;;
8,853382504;23,49143782;2;21;10,2219302;22,77616145;;;;;;;;;;;;;;;;;
8,853382504;23,49143782;2;22;9,676699695;23,02422929;;;;;;;;;;;;;;;;;
8,853382504;23,49143782;2;23;9,994374907;22,94366374;;;;;;;;;;;;;;;;;
8,853382504;23,49143782;2;24;10,03147271;22,9258287;;;;;;;;;;;;;;;;;
8,853382504;23,49143782;2;25;9,699497315;23,01464346;;;;;;;;;;;;;;;;;
8,853382504;23,49143782;2;26;9,623373586;23,05602673;;;;;;;;;;;;;;;;;
8,853382504;23,49143782;2;27;9,651046076;23,00297926;;;;;;;;;;;;;;;;;
8,853382504;23,49143782;2;28;9,614912981;23,07691488;;;;;;;;;;;;;;;;;
8,853382504;23,49143782;2;29;9,653866607;22,9861888;;;;;;;;;;;;;;;;;
